FREQ,Re(V(VBN)),Im(V(VBN)),Re(V(XOTA:TAIL)),Im(V(XOTA:TAIL)),Re(V(XOTA:D)),Im(V(XOTA:D)),Re(V(VSS)),Im(V(VSS)),Re(V(VDD)),Im(V(VDD)),Re(V(OUT)),Im(V(OUT)),Re(V(IN)),Im(V(IN))
4.89778819e+04,1.67491453e-10,2.53223299e-06,7.73569727e-01,-2.00487609e-05,-9.20948270e-03,-2.11224539e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909361e-01,-2.80651605e-05,1.00000000e+00,0.00000000e+00
5.01187234e+04,1.75385082e-10,2.59121628e-06,7.73569727e-01,-2.05157566e-05,-9.20948279e-03,-2.16144591e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909361e-01,-2.87188821e-05,1.00000000e+00,0.00000000e+00
5.12861384e+04,1.83650727e-10,2.65157346e-06,7.73569727e-01,-2.09936299e-05,-9.20948287e-03,-2.21179245e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909361e-01,-2.93878308e-05,1.00000000e+00,0.00000000e+00
5.24807460e+04,1.92305919e-10,2.71333654e-06,7.73569727e-01,-2.14826344e-05,-9.20948296e-03,-2.26331172e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909361e-01,-3.00723613e-05,1.00000000e+00,0.00000000e+00
5.37031796e+04,2.01369017e-10,2.77653826e-06,7.73569727e-01,-2.19830292e-05,-9.20948306e-03,-2.31603102e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909362e-01,-3.07728366e-05,1.00000000e+00,0.00000000e+00
5.49540874e+04,2.10859247e-10,2.84121215e-06,7.73569727e-01,-2.24950798e-05,-9.20948316e-03,-2.36997831e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909362e-01,-3.14896281e-05,1.00000000e+00,0.00000000e+00
5.62341325e+04,2.20796737e-10,2.90739248e-06,7.73569727e-01,-2.30190575e-05,-9.20948327e-03,-2.42518220e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909362e-01,-3.22231157e-05,1.00000000e+00,0.00000000e+00
5.75439937e+04,2.31202567e-10,2.97511435e-06,7.73569727e-01,-2.35552402e-05,-9.20948336e-03,-2.48167195e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909362e-01,-3.29736885e-05,1.00000000e+00,0.00000000e+00
5.88843655e+04,2.42098808e-10,3.04441366e-06,7.73569727e-01,-2.41039123e-05,-9.20948348e-03,-2.53947751e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909362e-01,-3.37417444e-05,1.00000000e+00,0.00000000e+00
6.02559586e+04,2.53508573e-10,3.11532717e-06,7.73569727e-01,-2.46653645e-05,-9.20948361e-03,-2.59862954e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909362e-01,-3.45276906e-05,1.00000000e+00,0.00000000e+00
6.16595002e+04,2.65456064e-10,3.18789246e-06,7.73569727e-01,-2.52398947e-05,-9.20948372e-03,-2.65915940e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909362e-01,-3.53319439e-05,1.00000000e+00,0.00000000e+00
6.30957344e+04,2.77966623e-10,3.26214801e-06,7.73569727e-01,-2.58278074e-05,-9.20948385e-03,-2.72109918e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909362e-01,-3.61549306e-05,1.00000000e+00,0.00000000e+00
6.45654229e+04,2.91066786e-10,3.33813320e-06,7.73569727e-01,-2.64294143e-05,-9.20948399e-03,-2.78448172e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909362e-01,-3.69970872e-05,1.00000000e+00,0.00000000e+00
6.60693448e+04,3.04784341e-10,3.41588831e-06,7.73569727e-01,-2.70450344e-05,-9.20948413e-03,-2.84934063e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909363e-01,-3.78588601e-05,1.00000000e+00,0.00000000e+00
6.76082975e+04,3.19148385e-10,3.49545457e-06,7.73569727e-01,-2.76749942e-05,-9.20948428e-03,-2.91571030e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909363e-01,-3.87407062e-05,1.00000000e+00,0.00000000e+00
6.91830971e+04,3.34189385e-10,3.57687417e-06,7.73569727e-01,-2.83196277e-05,-9.20948444e-03,-2.98362591e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909363e-01,-3.96430932e-05,1.00000000e+00,0.00000000e+00
7.07945784e+04,3.49939245e-10,3.66019027e-06,7.73569727e-01,-2.89792765e-05,-9.20948460e-03,-3.05312349e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909363e-01,-4.05664995e-05,1.00000000e+00,0.00000000e+00
7.24435960e+04,3.66431374e-10,3.74544705e-06,7.73569727e-01,-2.96542906e-05,-9.20948477e-03,-3.12423987e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909363e-01,-4.15114147e-05,1.00000000e+00,0.00000000e+00
7.41310241e+04,3.83700753e-10,3.83268972e-06,7.73569727e-01,-3.03450278e-05,-9.20948496e-03,-3.19701276e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909363e-01,-4.24783398e-05,1.00000000e+00,0.00000000e+00
7.58577575e+04,4.01784012e-10,3.92196453e-06,7.73569727e-01,-3.10518543e-05,-9.20948515e-03,-3.27148076e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909364e-01,-4.34677875e-05,1.00000000e+00,0.00000000e+00
7.76247117e+04,4.20719509e-10,4.01331882e-06,7.73569727e-01,-3.17751449e-05,-9.20948534e-03,-3.34768333e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909364e-01,-4.44802824e-05,1.00000000e+00,0.00000000e+00
7.94328235e+04,4.40547409e-10,4.10680102e-06,7.73569727e-01,-3.25152832e-05,-9.20948554e-03,-3.42566089e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909364e-01,-4.55163613e-05,1.00000000e+00,0.00000000e+00
8.12830516e+04,4.61309769e-10,4.20246070e-06,7.73569727e-01,-3.32726614e-05,-9.20948577e-03,-3.50545478e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909364e-01,-4.65765736e-05,1.00000000e+00,0.00000000e+00
8.31763771e+04,4.83050628e-10,4.30034859e-06,7.73569728e-01,-3.40476813e-05,-9.20948599e-03,-3.58710731e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909364e-01,-4.76614814e-05,1.00000000e+00,0.00000000e+00
8.51138038e+04,5.05816103e-10,4.40051657e-06,7.73569728e-01,-3.48407537e-05,-9.20948622e-03,-3.67066178e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909365e-01,-4.87716600e-05,1.00000000e+00,0.00000000e+00
8.70963590e+04,5.29654482e-10,4.50301777e-06,7.73569728e-01,-3.56522991e-05,-9.20948647e-03,-3.75616247e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909365e-01,-4.99076980e-05,1.00000000e+00,0.00000000e+00
8.91250938e+04,5.54616328e-10,4.60790653e-06,7.73569728e-01,-3.64827479e-05,-9.20948674e-03,-3.84365473e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909365e-01,-5.10701977e-05,1.00000000e+00,0.00000000e+00
9.12010839e+04,5.80754591e-10,4.71523846e-06,7.73569728e-01,-3.73325403e-05,-9.20948701e-03,-3.93318495e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909365e-01,-5.22597754e-05,1.00000000e+00,0.00000000e+00
9.33254301e+04,6.08124711e-10,4.82507047e-06,7.73569728e-01,-3.82021269e-05,-9.20948729e-03,-4.02480060e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909366e-01,-5.34770621e-05,1.00000000e+00,0.00000000e+00
9.54992586e+04,6.36784746e-10,4.93746079e-06,7.73569728e-01,-3.90919687e-05,-9.20948760e-03,-4.11855024e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909366e-01,-5.47227029e-05,1.00000000e+00,0.00000000e+00
9.77237221e+04,6.66795486e-10,5.05246903e-06,7.73569728e-01,-4.00025377e-05,-9.20948791e-03,-4.21448360e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909366e-01,-5.59973585e-05,1.00000000e+00,0.00000000e+00
1.00000000e+05,6.98220590e-10,5.17015615e-06,7.73569728e-01,-4.09343165e-05,-9.20948823e-03,-4.31265153e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909367e-01,-5.73017047e-05,1.00000000e+00,0.00000000e+00
1.02329299e+05,7.31126712e-10,5.29058455e-06,7.73569728e-01,-4.18877993e-05,-9.20948857e-03,-4.41310609e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909367e-01,-5.86364329e-05,1.00000000e+00,0.00000000e+00
1.04712855e+05,7.65583653e-10,5.41381810e-06,7.73569728e-01,-4.28634915e-05,-9.20948894e-03,-4.51590053e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909367e-01,-6.00022510e-05,1.00000000e+00,0.00000000e+00
1.07151931e+05,8.01664499e-10,5.53992212e-06,7.73569728e-01,-4.38619105e-05,-9.20948931e-03,-4.62108936e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909368e-01,-6.13998831e-05,1.00000000e+00,0.00000000e+00
1.09647820e+05,8.39445783e-10,5.66896348e-06,7.73569728e-01,-4.48835857e-05,-9.20948970e-03,-4.72872836e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909368e-01,-6.28300702e-05,1.00000000e+00,0.00000000e+00
1.12201845e+05,8.79007644e-10,5.80101060e-06,7.73569728e-01,-4.59290588e-05,-9.20949011e-03,-4.83887459e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909369e-01,-6.42935707e-05,1.00000000e+00,0.00000000e+00
1.14815362e+05,9.20433998e-10,5.93613349e-06,7.73569728e-01,-4.69988840e-05,-9.20949054e-03,-4.95158646e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909369e-01,-6.57911605e-05,1.00000000e+00,0.00000000e+00
1.17489755e+05,9.63812716e-10,6.07440379e-06,7.73569728e-01,-4.80936287e-05,-9.20949100e-03,-5.06692372e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909369e-01,-6.73236336e-05,1.00000000e+00,0.00000000e+00
1.20226443e+05,1.00923581e-09,6.21589483e-06,7.73569728e-01,-4.92138733e-05,-9.20949147e-03,-5.18494753e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909370e-01,-6.88918027e-05,1.00000000e+00,0.00000000e+00
1.23026877e+05,1.05679963e-09,6.36068162e-06,7.73569729e-01,-5.03602118e-05,-9.20949197e-03,-5.30572047e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909370e-01,-7.04964991e-05,1.00000000e+00,0.00000000e+00
1.25892541e+05,1.10660506e-09,6.50884092e-06,7.73569729e-01,-5.15332519e-05,-9.20949249e-03,-5.42930657e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909371e-01,-7.21385737e-05,1.00000000e+00,0.00000000e+00
1.28824955e+05,1.15875775e-09,6.66045130e-06,7.73569729e-01,-5.27336156e-05,-9.20949303e-03,-5.55577136e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909371e-01,-7.38188971e-05,1.00000000e+00,0.00000000e+00
1.31825674e+05,1.21336832e-09,6.81559313e-06,7.73569729e-01,-5.39619394e-05,-9.20949360e-03,-5.68518189e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909372e-01,-7.55383603e-05,1.00000000e+00,0.00000000e+00
1.34896288e+05,1.27055261e-09,6.97434869e-06,7.73569729e-01,-5.52188745e-05,-9.20949419e-03,-5.81760679e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909373e-01,-7.72978750e-05,1.00000000e+00,0.00000000e+00
1.38038426e+05,1.33043191e-09,7.13680213e-06,7.73569729e-01,-5.65050874e-05,-9.20949483e-03,-5.95311625e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909373e-01,-7.90983741e-05,1.00000000e+00,0.00000000e+00
1.41253754e+05,1.39313323e-09,7.30303960e-06,7.73569729e-01,-5.78212600e-05,-9.20949548e-03,-6.09178213e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909374e-01,-8.09408121e-05,1.00000000e+00,0.00000000e+00
1.44543977e+05,1.45878958e-09,7.47314924e-06,7.73569729e-01,-5.91680903e-05,-9.20949615e-03,-6.23367796e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909374e-01,-8.28261661e-05,1.00000000e+00,0.00000000e+00
1.47910839e+05,1.52754021e-09,7.64722124e-06,7.73569729e-01,-6.05462923e-05,-9.20949686e-03,-6.37887897e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909375e-01,-8.47554357e-05,1.00000000e+00,0.00000000e+00
1.51356125e+05,1.59953097e-09,7.82534790e-06,7.73569729e-01,-6.19565967e-05,-9.20949762e-03,-6.52746214e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909376e-01,-8.67296437e-05,1.00000000e+00,0.00000000e+00
1.54881662e+05,1.67491454e-09,8.00762366e-06,7.73569730e-01,-6.33997514e-05,-9.20949840e-03,-6.67950625e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909377e-01,-8.87498370e-05,1.00000000e+00,0.00000000e+00
1.58489319e+05,1.75385083e-09,8.19414516e-06,7.73569730e-01,-6.48765215e-05,-9.20949922e-03,-6.83509193e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909377e-01,-9.08170866e-05,1.00000000e+00,0.00000000e+00
1.62181010e+05,1.83650727e-09,8.38501132e-06,7.73569730e-01,-6.63876899e-05,-9.20950008e-03,-6.99430167e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909378e-01,-9.29324887e-05,1.00000000e+00,0.00000000e+00
1.65958691e+05,1.92305919e-09,8.58032331e-06,7.73569730e-01,-6.79340580e-05,-9.20950099e-03,-7.15721987e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909379e-01,-9.50971649e-05,1.00000000e+00,0.00000000e+00
1.69824365e+05,2.01369018e-09,8.78018470e-06,7.73569730e-01,-6.95164457e-05,-9.20950193e-03,-7.32393293e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909380e-01,-9.73122629e-05,1.00000000e+00,0.00000000e+00
1.73780083e+05,2.10859248e-09,8.98470147e-06,7.73569730e-01,-7.11356919e-05,-9.20950292e-03,-7.49452923e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909381e-01,-9.95789572e-05,1.00000000e+00,0.00000000e+00
1.77827941e+05,2.20796738e-09,9.19398204e-06,7.73569731e-01,-7.27926552e-05,-9.20950396e-03,-7.66909923e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909382e-01,-1.01898450e-04,1.00000000e+00,0.00000000e+00
1.81970086e+05,2.31202568e-09,9.40813737e-06,7.73569731e-01,-7.44882142e-05,-9.20950504e-03,-7.84773548e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909383e-01,-1.04271970e-04,1.00000000e+00,0.00000000e+00
1.86208714e+05,2.42098809e-09,9.62728103e-06,7.73569731e-01,-7.62232678e-05,-9.20950617e-03,-8.03053271e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909384e-01,-1.06700777e-04,1.00000000e+00,0.00000000e+00
1.90546072e+05,2.53508575e-09,9.85152920e-06,7.73569731e-01,-7.79987361e-05,-9.20950735e-03,-8.21758783e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909385e-01,-1.09186158e-04,1.00000000e+00,0.00000000e+00
1.94984460e+05,2.65456066e-09,1.00810008e-05,7.73569731e-01,-7.98155603e-05,-9.20950860e-03,-8.40900002e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909387e-01,-1.11729431e-04,1.00000000e+00,0.00000000e+00
1.99526231e+05,2.77966625e-09,1.03158174e-05,7.73569732e-01,-8.16747038e-05,-9.20950990e-03,-8.60487078e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909388e-01,-1.14331944e-04,1.00000000e+00,0.00000000e+00
2.04173794e+05,2.91066788e-09,1.05561037e-05,7.73569732e-01,-8.35771523e-05,-9.20951127e-03,-8.80530394e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909389e-01,-1.16995078e-04,1.00000000e+00,0.00000000e+00
2.08929613e+05,3.04784343e-09,1.08019869e-05,7.73569732e-01,-8.55239146e-05,-9.20951270e-03,-9.01040580e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909391e-01,-1.19720244e-04,1.00000000e+00,0.00000000e+00
2.13796209e+05,3.19148387e-09,1.10535975e-05,7.73569732e-01,-8.75160228e-05,-9.20951420e-03,-9.22028509e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909392e-01,-1.22508888e-04,1.00000000e+00,0.00000000e+00
2.18776162e+05,3.34189387e-09,1.13110688e-05,7.73569733e-01,-8.95545332e-05,-9.20951576e-03,-9.43505310e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909394e-01,-1.25362488e-04,1.00000000e+00,0.00000000e+00
2.23872114e+05,3.49939248e-09,1.15745374e-05,7.73569733e-01,-9.16405267e-05,-9.20951740e-03,-9.65482369e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909395e-01,-1.28282556e-04,1.00000000e+00,0.00000000e+00
2.29086765e+05,3.66431377e-09,1.18441430e-05,7.73569733e-01,-9.37751092e-05,-9.20951912e-03,-9.87971340e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909397e-01,-1.31270642e-04,1.00000000e+00,0.00000000e+00
2.34422882e+05,3.83700756e-09,1.21200285e-05,7.73569733e-01,-9.59594125e-05,-9.20952091e-03,-1.01098415e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909399e-01,-1.34328329e-04,1.00000000e+00,0.00000000e+00
2.39883292e+05,4.01784016e-09,1.24023402e-05,7.73569734e-01,-9.81945949e-05,-9.20952279e-03,-1.03453299e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909401e-01,-1.37457239e-04,1.00000000e+00,0.00000000e+00
2.45470892e+05,4.20719513e-09,1.26912278e-05,7.73569734e-01,-1.00481841e-04,-9.20952476e-03,-1.05863035e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909403e-01,-1.40659031e-04,1.00000000e+00,0.00000000e+00
2.51188643e+05,4.40547413e-09,1.29868444e-05,7.73569734e-01,-1.02822365e-04,-9.20952682e-03,-1.08328902e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909405e-01,-1.43935402e-04,1.00000000e+00,0.00000000e+00
2.57039578e+05,4.61309773e-09,1.32893468e-05,7.73569735e-01,-1.05217406e-04,-9.20952900e-03,-1.10852206e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909407e-01,-1.47288090e-04,1.00000000e+00,0.00000000e+00
2.63026799e+05,4.83050633e-09,1.35988955e-05,7.73569735e-01,-1.07668235e-04,-9.20953126e-03,-1.13434285e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909409e-01,-1.50718872e-04,1.00000000e+00,0.00000000e+00
2.69153480e+05,5.05816108e-09,1.39156544e-05,7.73569736e-01,-1.10176151e-04,-9.20953363e-03,-1.16076508e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909411e-01,-1.54229567e-04,1.00000000e+00,0.00000000e+00
2.75422870e+05,5.29654488e-09,1.42397916e-05,7.73569736e-01,-1.12742484e-04,-9.20953610e-03,-1.18780277e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909414e-01,-1.57822038e-04,1.00000000e+00,0.00000000e+00
2.81838293e+05,5.54616335e-09,1.45714789e-05,7.73569736e-01,-1.15368594e-04,-9.20953872e-03,-1.21547025e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909416e-01,-1.61498187e-04,1.00000000e+00,0.00000000e+00
2.88403150e+05,5.80754598e-09,1.49108922e-05,7.73569737e-01,-1.18055875e-04,-9.20954144e-03,-1.24378218e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909419e-01,-1.65259965e-04,1.00000000e+00,0.00000000e+00
2.95120923e+05,6.08124719e-09,1.52582114e-05,7.73569737e-01,-1.20805750e-04,-9.20954428e-03,-1.27275358e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909422e-01,-1.69109367e-04,1.00000000e+00,0.00000000e+00
3.01995172e+05,6.36784755e-09,1.56136207e-05,7.73569738e-01,-1.23619679e-04,-9.20954727e-03,-1.30239982e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909425e-01,-1.73048433e-04,1.00000000e+00,0.00000000e+00
3.09029543e+05,6.66795496e-09,1.59773086e-05,7.73569738e-01,-1.26499152e-04,-9.20955039e-03,-1.33273660e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909428e-01,-1.77079251e-04,1.00000000e+00,0.00000000e+00
3.16227766e+05,6.98220600e-09,1.63494679e-05,7.73569739e-01,-1.29445697e-04,-9.20955366e-03,-1.36378001e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909431e-01,-1.81203960e-04,1.00000000e+00,0.00000000e+00
3.23593657e+05,7.31126724e-09,1.67302958e-05,7.73569739e-01,-1.32460876e-04,-9.20955708e-03,-1.39554652e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909434e-01,-1.85424745e-04,1.00000000e+00,0.00000000e+00
3.31131121e+05,7.65583665e-09,1.71199944e-05,7.73569740e-01,-1.35546287e-04,-9.20956068e-03,-1.42805297e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909438e-01,-1.89743846e-04,1.00000000e+00,0.00000000e+00
3.38844156e+05,8.01664513e-09,1.75187702e-05,7.73569741e-01,-1.38703567e-04,-9.20956443e-03,-1.46131659e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909442e-01,-1.94163552e-04,1.00000000e+00,0.00000000e+00
3.46736850e+05,8.39445798e-09,1.79268347e-05,7.73569741e-01,-1.41934390e-04,-9.20956837e-03,-1.49535501e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909445e-01,-1.98686206e-04,1.00000000e+00,0.00000000e+00
3.54813389e+05,8.79007660e-09,1.83444042e-05,7.73569742e-01,-1.45240468e-04,-9.20957248e-03,-1.53018630e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909450e-01,-2.03314206e-04,1.00000000e+00,0.00000000e+00
3.63078055e+05,9.20434016e-09,1.87717002e-05,7.73569743e-01,-1.48623555e-04,-9.20957680e-03,-1.56582890e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909454e-01,-2.08050007e-04,1.00000000e+00,0.00000000e+00
3.71535229e+05,9.63812736e-09,1.92089491e-05,7.73569744e-01,-1.52085444e-04,-9.20958131e-03,-1.60230173e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909458e-01,-2.12896119e-04,1.00000000e+00,0.00000000e+00
3.80189396e+05,1.00923583e-08,1.96563829e-05,7.73569744e-01,-1.55627971e-04,-9.20958604e-03,-1.63962412e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909463e-01,-2.17855112e-04,1.00000000e+00,0.00000000e+00
3.89045145e+05,1.05679965e-08,2.01142388e-05,7.73569745e-01,-1.59253014e-04,-9.20959099e-03,-1.67781586e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909468e-01,-2.22929615e-04,1.00000000e+00,0.00000000e+00
3.98107171e+05,1.10660509e-08,2.05827594e-05,7.73569746e-01,-1.62962495e-04,-9.20959618e-03,-1.71689720e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909473e-01,-2.28122318e-04,1.00000000e+00,0.00000000e+00
4.07380278e+05,1.15875778e-08,2.10621934e-05,7.73569747e-01,-1.66758382e-04,-9.20960161e-03,-1.75688886e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909478e-01,-2.33435976e-04,1.00000000e+00,0.00000000e+00
4.16869383e+05,1.21336835e-08,2.15527947e-05,7.73569748e-01,-1.70642686e-04,-9.20960730e-03,-1.79781204e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909484e-01,-2.38873405e-04,1.00000000e+00,0.00000000e+00
4.26579519e+05,1.27055264e-08,2.20548236e-05,7.73569749e-01,-1.74617468e-04,-9.20961326e-03,-1.83968844e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909490e-01,-2.44437489e-04,1.00000000e+00,0.00000000e+00
4.36515832e+05,1.33043195e-08,2.25685463e-05,7.73569750e-01,-1.78684834e-04,-9.20961948e-03,-1.88254027e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909496e-01,-2.50131177e-04,1.00000000e+00,0.00000000e+00
4.46683592e+05,1.39313327e-08,2.30942350e-05,7.73569751e-01,-1.82846941e-04,-9.20962602e-03,-1.92639025e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909502e-01,-2.55957489e-04,1.00000000e+00,0.00000000e+00
4.57088190e+05,1.45878962e-08,2.36321687e-05,7.73569752e-01,-1.87105997e-04,-9.20963285e-03,-1.97126162e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909509e-01,-2.61919514e-04,1.00000000e+00,0.00000000e+00
4.67735141e+05,1.52754026e-08,2.41826324e-05,7.73569753e-01,-1.91464259e-04,-9.20964001e-03,-2.01717818e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.90909516e-01,-2.68020413e-04,1.00000000e+00,0.00000000e+00
