TIME,V(IN),V(OUT),V(VSS),V(VDD),V(A)
4.47735603e-06,1.64179677e+00,3.30017144e+00,0.00000000e+00,3.30000000e+00,4.98589195e-01
4.47908787e-06,1.63101702e+00,3.30019156e+00,0.00000000e+00,3.30000000e+00,5.35258283e-01
4.48081972e-06,1.62022177e+00,3.30012912e+00,0.00000000e+00,3.30000000e+00,5.81539695e-01
4.48255156e-06,1.60941228e+00,3.29969799e+00,0.00000000e+00,3.30000000e+00,6.45323010e-01
4.48428341e-06,1.59858983e+00,3.29581041e+00,0.00000000e+00,3.30000000e+00,7.52056959e-01
4.48452429e-06,1.59708358e+00,3.29422031e+00,0.00000000e+00,3.30000000e+00,7.72974971e-01
4.48476517e-06,1.59557711e+00,3.29218456e+00,0.00000000e+00,3.30000000e+00,7.94986899e-01
4.48524694e-06,1.59256352e+00,3.28561480e+00,0.00000000e+00,3.30000000e+00,8.46309565e-01
4.48572870e-06,1.58954908e+00,3.27436586e+00,0.00000000e+00,3.30000000e+00,9.07780894e-01
4.48621047e-06,1.58653382e+00,3.25614876e+00,0.00000000e+00,3.30000000e+00,9.79871650e-01
4.48669223e-06,1.58351777e+00,3.22827546e+00,0.00000000e+00,3.30000000e+00,1.06270705e+00
4.48717400e-06,1.58050095e+00,3.18695794e+00,0.00000000e+00,3.30000000e+00,1.15578398e+00
4.48765576e-06,1.57748339e+00,3.12645226e+00,0.00000000e+00,3.30000000e+00,1.25794049e+00
4.48813753e-06,1.57446512e+00,3.03559624e+00,0.00000000e+00,3.30000000e+00,1.36711982e+00
4.48861929e-06,1.57144618e+00,2.88394315e+00,0.00000000e+00,3.30000000e+00,1.48037264e+00
4.48876551e-06,1.57052977e+00,2.80824620e+00,0.00000000e+00,3.30000000e+00,1.51563266e+00
4.48883224e-06,1.57011151e+00,2.76410938e+00,0.00000000e+00,3.30000000e+00,1.53192426e+00
4.48889898e-06,1.56969324e+00,2.70971439e+00,0.00000000e+00,3.30000000e+00,1.54853131e+00
4.48896571e-06,1.56927496e+00,2.63350113e+00,0.00000000e+00,3.30000000e+00,1.56525954e+00
4.48903244e-06,1.56885667e+00,2.51879183e+00,0.00000000e+00,3.30000000e+00,1.58168838e+00
4.48909250e-06,1.56848019e+00,2.36502747e+00,0.00000000e+00,3.30000000e+00,1.59491678e+00
4.48914558e-06,1.56814746e+00,2.18564736e+00,0.00000000e+00,3.30000000e+00,1.60465791e+00
4.48919866e-06,1.56781471e+00,1.97334096e+00,0.00000000e+00,3.30000000e+00,1.61271255e+00
4.48925174e-06,1.56748196e+00,1.73741965e+00,0.00000000e+00,3.30000000e+00,1.61942711e+00
4.48930482e-06,1.56714920e+00,1.48513554e+00,0.00000000e+00,3.30000000e+00,1.62530968e+00
4.48935790e-06,1.56681644e+00,1.21994731e+00,0.00000000e+00,3.30000000e+00,1.63114368e+00
4.48941099e-06,1.56648367e+00,9.48705051e-01,0.00000000e+00,3.30000000e+00,1.63732065e+00
4.48944643e-06,1.56626144e+00,7.77934711e-01,0.00000000e+00,3.30000000e+00,1.64227690e+00
4.48946366e-06,1.56615346e+00,7.02773457e-01,0.00000000e+00,3.30000000e+00,1.64501924e+00
4.48948088e-06,1.56604548e+00,6.34821096e-01,0.00000000e+00,3.30000000e+00,1.64795939e+00
4.48949810e-06,1.56593750e+00,5.80866432e-01,0.00000000e+00,3.30000000e+00,1.65151825e+00
4.48951533e-06,1.56582951e+00,5.40043803e-01,0.00000000e+00,3.30000000e+00,1.65574877e+00
4.48953255e-06,1.56572153e+00,5.09203734e-01,0.00000000e+00,3.30000000e+00,1.66057138e+00
4.48954977e-06,1.56561355e+00,4.85082141e-01,0.00000000e+00,3.30000000e+00,1.66583553e+00
4.48958422e-06,1.56539758e+00,4.47853379e-01,0.00000000e+00,3.30000000e+00,1.67711700e+00
4.48961867e-06,1.56518160e+00,4.18698871e-01,0.00000000e+00,3.30000000e+00,1.68896719e+00
4.48968756e-06,1.56474964e+00,3.70626272e-01,0.00000000e+00,3.30000000e+00,1.71332263e+00
4.48975645e-06,1.56431767e+00,3.31006857e-01,0.00000000e+00,3.30000000e+00,1.73826892e+00
4.48982535e-06,1.56388569e+00,2.96946865e-01,0.00000000e+00,3.30000000e+00,1.76364459e+00
4.48996313e-06,1.56302169e+00,2.40718556e-01,0.00000000e+00,3.30000000e+00,1.81540363e+00
4.49023871e-06,1.56129355e+00,1.58857810e-01,0.00000000e+00,3.30000000e+00,1.92142398e+00
4.49051428e-06,1.55956523e+00,1.02440584e-01,0.00000000e+00,3.30000000e+00,2.02873930e+00
4.49078986e-06,1.55783673e+00,6.25999127e-02,0.00000000e+00,3.30000000e+00,2.13525684e+00
4.49106543e-06,1.55610805e+00,3.51729059e-02,0.00000000e+00,3.30000000e+00,2.23906573e+00
4.49134101e-06,1.55437921e+00,1.74705639e-02,0.00000000e+00,3.30000000e+00,2.33792912e+00
4.49161658e-06,1.55265020e+00,7.75724565e-03,0.00000000e+00,3.30000000e+00,2.42870954e+00
4.49189216e-06,1.55092103e+00,3.47448784e-03,0.00000000e+00,3.30000000e+00,2.50624346e+00
4.49216773e-06,1.54919172e+00,1.76165042e-03,0.00000000e+00,3.30000000e+00,2.56465087e+00
4.49244331e-06,1.54746225e+00,9.24805170e-04,0.00000000e+00,3.30000000e+00,2.60273879e+00
4.49271888e-06,1.54573264e+00,5.61879205e-04,0.00000000e+00,3.30000000e+00,2.62602035e+00
4.49299446e-06,1.54400290e+00,3.79920524e-04,0.00000000e+00,3.30000000e+00,2.64142859e+00
4.49354561e-06,1.54054302e+00,2.66458494e-04,0.00000000e+00,3.30000000e+00,2.66388380e+00
4.49409676e-06,1.53708266e+00,2.11088342e-04,0.00000000e+00,3.30000000e+00,2.68197620e+00
4.49519906e-06,1.53016063e+00,1.61793952e-04,0.00000000e+00,3.30000000e+00,2.71331654e+00
4.49630136e-06,1.52323716e+00,1.21198765e-04,0.00000000e+00,3.30000000e+00,2.73984543e+00
4.49850596e-06,1.50938721e+00,9.20780632e-05,0.00000000e+00,3.30000000e+00,2.78418308e+00
4.50291516e-06,1.48168456e+00,5.32238259e-05,0.00000000e+00,3.30000000e+00,2.85222070e+00
4.50732436e-06,1.45399596e+00,4.93607425e-05,0.00000000e+00,3.30000000e+00,2.90482949e+00
4.51173355e-06,1.42634267e+00,3.15192820e-05,0.00000000e+00,3.30000000e+00,2.94810962e+00
4.52055195e-06,1.37122686e+00,3.06550929e-05,0.00000000e+00,3.30000000e+00,3.01703936e+00
4.53818875e-06,1.26234888e+00,1.19529240e-05,0.00000000e+00,3.30000000e+00,3.11417785e+00
4.55582554e-06,1.15638628e+00,1.62678406e-05,0.00000000e+00,3.30000000e+00,3.18022796e+00
4.57346234e-06,1.05463894e+00,3.44754902e-06,0.00000000e+00,3.30000000e+00,3.22671683e+00
4.59109913e-06,9.58355052e-01,1.00340362e-05,0.00000000e+00,3.30000000e+00,3.25887506e+00
4.60873593e-06,8.68715771e-01,-1.29640691e-06,0.00000000e+00,3.30000000e+00,3.27970883e+00
4.62637272e-06,7.86820744e-01,6.22110373e-06,0.00000000e+00,3.30000000e+00,3.29154827e+00
4.64400952e-06,7.13674614e-01,-3.91416830e-06,0.00000000e+00,3.30000000e+00,3.29705275e+00
4.66164631e-06,6.50174699e-01,4.74368226e-06,0.00000000e+00,3.30000000e+00,3.29906238e+00
4.67928311e-06,5.97099980e-01,-4.47298551e-06,0.00000000e+00,3.30000000e+00,3.29968661e+00
4.69691991e-06,5.55101551e-01,4.54380197e-06,0.00000000e+00,3.30000000e+00,3.29987080e+00
4.71455670e-06,5.24694624e-01,-4.50545820e-06,0.00000000e+00,3.30000000e+00,3.29993769e+00
4.73219350e-06,5.06252216e-01,4.50922910e-06,0.00000000e+00,3.30000000e+00,3.29996043e+00
4.74983029e-06,5.00000569e-01,-4.49246209e-06,0.00000000e+00,3.30000000e+00,3.29997562e+00
4.76746709e-06,5.06016373e-01,4.48675328e-06,0.00000000e+00,3.30000000e+00,3.29997546e+00
4.78510388e-06,5.24225831e-01,-4.47949435e-06,0.00000000e+00,3.30000000e+00,3.29996791e+00
4.80274068e-06,5.54405558e-01,4.45298352e-06,0.00000000e+00,3.30000000e+00,3.29991756e+00
4.82037747e-06,5.96185326e-01,-4.51101485e-06,0.00000000e+00,3.30000000e+00,3.29975328e+00
4.83801427e-06,6.49052604e-01,4.26017128e-06,0.00000000e+00,3.30000000e+00,3.29916248e+00
4.85565106e-06,7.12358844e-01,-5.05825098e-06,0.00000000e+00,3.30000000e+00,3.29722158e+00
4.87328786e-06,7.85327440e-01,2.82124945e-06,0.00000000e+00,3.30000000e+00,3.29185182e+00
4.89092465e-06,8.67063252e-01,-7.66787267e-06,0.00000000e+00,3.30000000e+00,3.28021775e+00
4.90856145e-06,9.56563590e-01,-9.20163036e-07,0.00000000e+00,3.30000000e+00,3.25965332e+00
4.92619825e-06,1.05273051e+00,-1.24514415e-05,0.00000000e+00,3.30000000e+00,3.22783331e+00
4.94383504e-06,1.15438429e+00,-6.99044597e-06,0.00000000e+00,3.30000000e+00,3.18179881e+00
4.96147184e-06,1.26027790e+00,-2.10106591e-05,0.00000000e+00,3.30000000e+00,3.11643040e+00
4.97910863e-06,1.36911229e+00,-2.08158424e-05,0.00000000e+00,3.30000000e+00,3.02056252e+00
4.98209694e-06,1.38774884e+00,-2.75133497e-05,0.00000000e+00,3.30000000e+00,2.99963055e+00
4.98508525e-06,1.40642497e+00,-3.29579691e-05,0.00000000e+00,3.30000000e+00,2.97680876e+00
4.99106187e-06,1.44386959e+00,-3.89694191e-05,0.00000000e+00,3.30000000e+00,2.92362110e+00
4.99703849e-06,1.48139335e+00,-5.66458546e-05,0.00000000e+00,3.30000000e+00,2.85595645e+00
5.00301511e-06,1.51894335e+00,-8.91298268e-05,0.00000000e+00,3.30000000e+00,2.76064065e+00
5.00382179e-06,1.52401071e+00,-1.00686796e-04,0.00000000e+00,3.30000000e+00,2.74399172e+00
5.00543515e-06,1.53414344e+00,-1.34059071e-04,0.00000000e+00,3.30000000e+00,2.70608813e+00
5.00704852e-06,1.54427267e+00,-1.52636885e-04,0.00000000e+00,3.30000000e+00,2.65843648e+00
5.00866188e-06,1.55439735e+00,-1.07736988e-04,0.00000000e+00,3.30000000e+00,2.59346267e+00
5.01027525e-06,1.56451644e+00,1.24605963e-03,0.00000000e+00,3.30000000e+00,2.48704073e+00
5.01050735e-06,1.56597166e+00,1.98221808e-03,0.00000000e+00,3.30000000e+00,2.46553100e+00
5.01073945e-06,1.56742673e+00,3.00579291e-03,0.00000000e+00,3.30000000e+00,2.44284139e+00
5.01120364e-06,1.57033645e+00,6.72061417e-03,0.00000000e+00,3.30000000e+00,2.38984567e+00
5.01166784e-06,1.57324557e+00,1.37697032e-02,0.00000000e+00,3.30000000e+00,2.32641763e+00
5.01213204e-06,1.57615406e+00,2.59023510e-02,0.00000000e+00,3.30000000e+00,2.25238161e+00
5.01259624e-06,1.57906191e+00,4.51681845e-02,0.00000000e+00,3.30000000e+00,2.16786522e+00
5.01306044e-06,1.58196909e+00,7.45713703e-02,0.00000000e+00,3.30000000e+00,2.07328764e+00
5.01352464e-06,1.58487556e+00,1.18812792e-01,0.00000000e+00,3.30000000e+00,1.96934460e+00
5.01398884e-06,1.58778132e+00,1.86736395e-01,0.00000000e+00,3.30000000e+00,1.85718616e+00
5.01445303e-06,1.59068633e+00,2.98875767e-01,0.00000000e+00,3.30000000e+00,1.73880494e+00
5.01450868e-06,1.59103450e+00,3.17563813e-01,0.00000000e+00,3.30000000e+00,1.72427704e+00
5.01456432e-06,1.59138265e+00,3.37632113e-01,0.00000000e+00,3.30000000e+00,1.70976345e+00
5.01467560e-06,1.59207893e+00,3.84764268e-01,0.00000000e+00,3.30000000e+00,1.68075135e+00
5.01478689e-06,1.59277516e+00,4.43956863e-01,0.00000000e+00,3.30000000e+00,1.65170653e+00
5.01489818e-06,1.59347135e+00,5.24599164e-01,0.00000000e+00,3.30000000e+00,1.62276230e+00
5.01500946e-06,1.59416750e+00,6.52911087e-01,0.00000000e+00,3.30000000e+00,1.59465376e+00
5.01502389e-06,1.59425776e+00,6.75929791e-01,0.00000000e+00,3.30000000e+00,1.59120585e+00
5.01503832e-06,1.59434802e+00,7.00255101e-01,0.00000000e+00,3.30000000e+00,1.58780231e+00
5.01506718e-06,1.59452853e+00,7.56705029e-01,0.00000000e+00,3.30000000e+00,1.58136332e+00
5.01509604e-06,1.59470905e+00,8.24050249e-01,0.00000000e+00,3.30000000e+00,1.57545725e+00
5.01512490e-06,1.59488956e+00,9.02367949e-01,0.00000000e+00,3.30000000e+00,1.57010794e+00
5.01515376e-06,1.59507006e+00,9.90983019e-01,0.00000000e+00,3.30000000e+00,1.56529483e+00
5.01518262e-06,1.59525057e+00,1.08873597e+00,0.00000000e+00,3.30000000e+00,1.56096812e+00
5.01521148e-06,1.59543107e+00,1.19424505e+00,0.00000000e+00,3.30000000e+00,1.55706627e+00
5.01524033e-06,1.59561157e+00,1.30606622e+00,0.00000000e+00,3.30000000e+00,1.55352768e+00
5.01529805e-06,1.59597256e+00,1.54286324e+00,0.00000000e+00,3.30000000e+00,1.54725843e+00
5.01541349e-06,1.59669449e+00,2.04881442e+00,0.00000000e+00,3.30000000e+00,1.53538890e+00
5.01552893e-06,1.59741638e+00,2.52976027e+00,0.00000000e+00,3.30000000e+00,1.52120986e+00
5.01553788e-06,1.59747239e+00,2.56040806e+00,0.00000000e+00,3.30000000e+00,1.52005017e+00
5.01554684e-06,1.59752841e+00,2.58913287e+00,0.00000000e+00,3.30000000e+00,1.51890799e+00
5.01556476e-06,1.59764044e+00,2.63750467e+00,0.00000000e+00,3.30000000e+00,1.51635867e+00
5.01558267e-06,1.59775247e+00,2.67515645e+00,0.00000000e+00,3.30000000e+00,1.51338641e+00
5.01560059e-06,1.59786450e+00,2.70460541e+00,0.00000000e+00,3.30000000e+00,1.50997378e+00
5.01563642e-06,1.59808855e+00,2.74839387e+00,0.00000000e+00,3.30000000e+00,1.50214896e+00
5.01570808e-06,1.59853664e+00,2.80790013e+00,0.00000000e+00,3.30000000e+00,1.48433979e+00
5.01577975e-06,1.59898470e+00,2.85240117e+00,0.00000000e+00,3.30000000e+00,1.46530601e+00
5.01592307e-06,1.59988078e+00,2.92444372e+00,0.00000000e+00,3.30000000e+00,1.42583447e+00
5.01606640e-06,1.60077678e+00,2.98224332e+00,0.00000000e+00,3.30000000e+00,1.38433021e+00
5.01620972e-06,1.60167269e+00,3.03113576e+00,0.00000000e+00,3.30000000e+00,1.34103245e+00
5.01649637e-06,1.60346427e+00,3.11019522e+00,0.00000000e+00,3.30000000e+00,1.24975493e+00
5.01706967e-06,1.60704642e+00,3.21787973e+00,0.00000000e+00,3.30000000e+00,1.05514791e+00
5.01764297e-06,1.61062718e+00,3.27561081e+00,0.00000000e+00,3.30000000e+00,8.59654464e-01
5.01815895e-06,1.61384863e+00,3.29413849e+00,0.00000000e+00,3.30000000e+00,7.12470241e-01
5.01862332e-06,1.61674692e+00,3.29809523e+00,0.00000000e+00,3.30000000e+00,6.34421950e-01
5.01900705e-06,1.61914115e+00,3.29913407e+00,0.00000000e+00,3.30000000e+00,6.05921814e-01
5.01939078e-06,1.62153469e+00,3.29931105e+00,0.00000000e+00,3.30000000e+00,5.89485556e-01
5.01977452e-06,1.62392753e+00,3.29951021e+00,0.00000000e+00,3.30000000e+00,5.76516199e-01
5.02054198e-06,1.62871102e+00,3.29956637e+00,0.00000000e+00,3.30000000e+00,5.53919528e-01
5.02130945e-06,1.63349151e+00,3.29970937e+00,0.00000000e+00,3.30000000e+00,5.34289249e-01
5.02284438e-06,1.64304309e+00,3.29973223e+00,0.00000000e+00,3.30000000e+00,5.00570402e-01
5.02591423e-06,1.66210543e+00,3.29986806e+00,0.00000000e+00,3.30000000e+00,4.47257338e-01
5.02898409e-06,1.68110746e+00,3.29984050e+00,0.00000000e+00,3.30000000e+00,4.05072048e-01
5.03205395e-06,1.70004212e+00,3.29992187e+00,0.00000000e+00,3.30000000e+00,3.69890349e-01
5.03819367e-06,1.73768115e+00,3.29989190e+00,0.00000000e+00,3.30000000e+00,3.13126650e-01
5.05047310e-06,1.81184272e+00,3.29997602e+00,0.00000000e+00,3.30000000e+00,2.31577673e-01
5.06275254e-06,1.88414889e+00,3.29993425e+00,0.00000000e+00,3.30000000e+00,1.74261253e-01
5.07503197e-06,1.95416946e+00,3.29999896e+00,0.00000000e+00,3.30000000e+00,1.31559005e-01
5.09959084e-06,2.08570345e+00,3.29995695e+00,0.00000000e+00,3.30000000e+00,7.35461431e-02
5.12414970e-06,2.20331894e+00,3.30001639e+00,0.00000000e+00,3.30000000e+00,3.87613597e-02
5.14870857e-06,2.30422096e+00,3.29996871e+00,0.00000000e+00,3.30000000e+00,1.87215010e-02
5.17326744e-06,2.38601169e+00,3.30002337e+00,0.00000000e+00,3.30000000e+00,8.33398225e-03
5.19782631e-06,2.44674748e+00,3.29997328e+00,0.00000000e+00,3.30000000e+00,3.74347804e-03
5.22238518e-06,2.48498503e+00,3.30002537e+00,0.00000000e+00,3.30000000e+00,2.02675431e-03
5.24694404e-06,2.49981566e+00,3.29997434e+00,0.00000000e+00,3.30000000e+00,1.55303134e-03
5.27150291e-06,2.49088695e+00,3.30002579e+00,0.00000000e+00,3.30000000e+00,1.81274530e-03
5.29606178e-06,2.45841108e+00,3.29997522e+00,0.00000000e+00,3.30000000e+00,3.09829369e-03
5.32062065e-06,2.40315979e+00,3.30002745e+00,0.00000000e+00,3.30000000e+00,6.72124445e-03
5.34517951e-06,2.32644606e+00,3.29997898e+00,0.00000000e+00,3.30000000e+00,1.52974349e-02
5.36973838e-06,2.23009290e+00,3.30003397e+00,0.00000000e+00,3.30000000e+00,3.24761162e-02
5.39429725e-06,2.11639001e+00,3.29998892e+00,0.00000000e+00,3.30000000e+00,6.29071614e-02
5.41885612e-06,1.98803939e+00,3.30005028e+00,0.00000000e+00,3.30000000e+00,1.13860215e-01
5.44341498e-06,1.84809115e+00,3.30001637e+00,0.00000000e+00,3.30000000e+00,2.00100810e-01
5.44718559e-06,1.82578576e+00,3.30004693e+00,0.00000000e+00,3.30000000e+00,2.18404008e-01
5.45095620e-06,1.80329753e+00,3.30005725e+00,0.00000000e+00,3.30000000e+00,2.38622944e-01
5.45849741e-06,1.75782309e+00,3.30006750e+00,0.00000000e+00,3.30000000e+00,2.86573631e-01
5.46603863e-06,1.71176991e+00,3.30009638e+00,0.00000000e+00,3.30000000e+00,3.48670020e-01
5.47357984e-06,1.66524137e+00,3.30013561e+00,0.00000000e+00,3.30000000e+00,4.36119963e-01
5.47478949e-06,1.65774074e+00,3.30014739e+00,0.00000000e+00,3.30000000e+00,4.54144113e-01
5.47599913e-06,1.65023100e+00,3.30017053e+00,0.00000000e+00,3.30000000e+00,4.73754019e-01
5.47841842e-06,1.63518591e+00,3.30018048e+00,0.00000000e+00,3.30000000e+00,5.20317445e-01
5.48083770e-06,1.62010959e+00,3.30012998e+00,0.00000000e+00,3.30000000e+00,5.82042702e-01
5.48325699e-06,1.60500551e+00,3.29897199e+00,0.00000000e+00,3.30000000e+00,6.81908382e-01
5.48354187e-06,1.60322528e+00,3.29848919e+00,0.00000000e+00,3.30000000e+00,6.98634159e-01
5.48382675e-06,1.60144472e+00,3.29783205e+00,0.00000000e+00,3.30000000e+00,7.16531041e-01
5.48439651e-06,1.59788262e+00,3.29531906e+00,0.00000000e+00,3.30000000e+00,7.59816955e-01
5.48496627e-06,1.59431927e+00,3.29004861e+00,0.00000000e+00,3.30000000e+00,8.14153139e-01
5.48553604e-06,1.59075472e+00,3.27967188e+00,0.00000000e+00,3.30000000e+00,8.81383205e-01
5.48610580e-06,1.58718900e+00,3.26092686e+00,0.00000000e+00,3.30000000e+00,9.62962816e-01
5.48667556e-06,1.58362216e+00,3.22951203e+00,0.00000000e+00,3.30000000e+00,1.05944231e+00
5.48724532e-06,1.58005425e+00,3.17948386e+00,0.00000000e+00,3.30000000e+00,1.17021733e+00
5.48781508e-06,1.57648531e+00,3.10066798e+00,0.00000000e+00,3.30000000e+00,1.29326816e+00
5.48838485e-06,1.57291540e+00,2.96938776e+00,0.00000000e+00,3.30000000e+00,1.42484510e+00
5.48844480e-06,1.57253968e+00,2.95016322e+00,0.00000000e+00,3.30000000e+00,1.43907338e+00
5.48850476e-06,1.57216395e+00,2.92959229e+00,0.00000000e+00,3.30000000e+00,1.45328810e+00
5.48862467e-06,1.57141246e+00,2.88194908e+00,0.00000000e+00,3.30000000e+00,1.48170840e+00
5.48874458e-06,1.57066093e+00,2.82266243e+00,0.00000000e+00,3.30000000e+00,1.51033616e+00
5.48886450e-06,1.56990937e+00,2.74191040e+00,0.00000000e+00,3.30000000e+00,1.53940895e+00
5.48898441e-06,1.56915776e+00,2.60814177e+00,0.00000000e+00,3.30000000e+00,1.56928843e+00
5.48899800e-06,1.56907257e+00,2.58654110e+00,0.00000000e+00,3.30000000e+00,1.57269840e+00
5.48901159e-06,1.56898739e+00,2.56353713e+00,0.00000000e+00,3.30000000e+00,1.57611310e+00
5.48903877e-06,1.56881702e+00,2.51001135e+00,0.00000000e+00,3.30000000e+00,1.58271006e+00
5.48906595e-06,1.56864666e+00,2.44553741e+00,0.00000000e+00,3.30000000e+00,1.58891616e+00
5.48909313e-06,1.56847628e+00,2.36960223e+00,0.00000000e+00,3.30000000e+00,1.59464860e+00
5.48912031e-06,1.56830591e+00,2.28269379e+00,0.00000000e+00,3.30000000e+00,1.59988121e+00
5.48914748e-06,1.56813554e+00,2.18590557e+00,0.00000000e+00,3.30000000e+00,1.60463251e+00
5.48917466e-06,1.56796516e+00,2.08051924e+00,0.00000000e+00,3.30000000e+00,1.60894277e+00
5.48920184e-06,1.56779478e+00,1.96781650e+00,0.00000000e+00,3.30000000e+00,1.61285875e+00
5.48922902e-06,1.56762440e+00,1.84902891e+00,0.00000000e+00,3.30000000e+00,1.61642680e+00
5.48928338e-06,1.56728363e+00,1.59781034e+00,0.00000000e+00,3.30000000e+00,1.62277140e+00
5.48939210e-06,1.56660207e+00,1.05638159e+00,0.00000000e+00,3.30000000e+00,1.63496322e+00
5.48944413e-06,1.56627587e+00,7.99412642e-01,0.00000000e+00,3.30000000e+00,1.64191787e+00
5.48945290e-06,1.56622087e+00,7.57869322e-01,0.00000000e+00,3.30000000e+00,1.64314814e+00
5.48947045e-06,1.56611086e+00,6.80346280e-01,0.00000000e+00,3.30000000e+00,1.64580840e+00
5.48950554e-06,1.56589085e+00,5.65510644e-01,0.00000000e+00,3.30000000e+00,1.65286934e+00
5.48953496e-06,1.56570642e+00,5.07364774e-01,0.00000000e+00,3.30000000e+00,1.66077035e+00
5.48956438e-06,1.56552199e+00,4.69350731e-01,0.00000000e+00,3.30000000e+00,1.66998819e+00
5.48962321e-06,1.56515311e+00,4.15928261e-01,0.00000000e+00,3.30000000e+00,1.68997573e+00
5.48967616e-06,1.56482111e+00,3.78983697e-01,0.00000000e+00,3.30000000e+00,1.70873256e+00
5.48978206e-06,1.56415710e+00,3.18397872e-01,0.00000000e+00,3.30000000e+00,1.74711686e+00
5.48988796e-06,1.56349306e+00,2.70323758e-01,0.00000000e+00,3.30000000e+00,1.78651176e+00
5.48999387e-06,1.56282899e+00,2.30333635e-01,0.00000000e+00,3.30000000e+00,1.82660281e+00
5.49020567e-06,1.56150076e+00,1.67404405e-01,0.00000000e+00,3.30000000e+00,1.90817385e+00
5.49062927e-06,1.55884399e+00,8.42508948e-02,0.00000000e+00,3.30000000e+00,2.07283591e+00
5.49105288e-06,1.55618680e+00,3.63592905e-02,0.00000000e+00,3.30000000e+00,2.23373129e+00
5.49147649e-06,1.55352921e+00,1.19108980e-02,0.00000000e+00,3.30000000e+00,2.38284875e+00
5.49190009e-06,1.55087125e+00,3.47709406e-03,0.00000000e+00,3.30000000e+00,2.50679692e+00
5.49232370e-06,1.54821292e+00,1.20550953e-03,0.00000000e+00,3.30000000e+00,2.58817387e+00
5.49270494e-06,1.54582014e+00,5.66934813e-04,0.00000000e+00,3.30000000e+00,2.62552979e+00
5.49308619e-06,1.54342709e+00,3.32775658e-04,0.00000000e+00,3.30000000e+00,2.64592347e+00
5.49384868e-06,1.53864025e+00,2.41077881e-04,0.00000000e+00,3.30000000e+00,2.67425343e+00
5.49453492e-06,1.53433134e+00,1.78687313e-04,0.00000000e+00,3.30000000e+00,2.69508313e+00
5.49590741e-06,1.52571169e+00,1.43671592e-04,0.00000000e+00,3.30000000e+00,2.73084918e+00
5.49727989e-06,1.51709012e+00,9.71709966e-05,0.00000000e+00,3.30000000e+00,2.76068888e+00
5.49865237e-06,1.50846728e+00,9.74077978e-05,0.00000000e+00,3.30000000e+00,2.78679420e+00
5.50139734e-06,1.49122035e+00,5.62440199e-05,0.00000000e+00,3.30000000e+00,2.83101260e+00
5.50688728e-06,1.45673946e+00,5.37758584e-05,0.00000000e+00,3.30000000e+00,2.90011663e+00
5.51237721e-06,1.42231004e+00,2.69137304e-05,0.00000000e+00,3.30000000e+00,2.95382677e+00
5.51786715e-06,1.38797305e+00,3.72119409e-05,0.00000000e+00,3.30000000e+00,2.99801508e+00
5.52884702e-06,1.31973962e+00,1.24840652e-05,0.00000000e+00,3.30000000e+00,3.06783448e+00
5.55080676e-06,1.18616607e+00,2.06425900e-05,0.00000000e+00,3.30000000e+00,3.16376323e+00
5.57276650e-06,1.05855772e+00,3.57571490e-07,0.00000000e+00,3.30000000e+00,3.22516851e+00
5.59472624e-06,9.39340092e-01,1.26956394e-05,0.00000000e+00,3.30000000e+00,3.26401550e+00
5.61668598e-06,8.30779205e-01,-5.27730941e-06,0.00000000e+00,3.30000000e+00,3.28600548e+00
5.63864572e-06,7.34938534e-01,8.56344107e-06,0.00000000e+00,3.30000000e+00,3.29587977e+00
5.66060547e-06,6.53639770e-01,-7.50586081e-06,0.00000000e+00,3.30000000e+00,3.29899258e+00
5.68256521e-06,5.88428201e-01,7.74765000e-06,0.00000000e+00,3.30000000e+00,3.29974404e+00
5.70452495e-06,5.40543336e-01,-7.68142753e-06,0.00000000e+00,3.30000000e+00,3.29990172e+00
5.72648469e-06,5.10895346e-01,7.69279536e-06,0.00000000e+00,3.30000000e+00,3.29996152e+00
5.74844443e-06,5.00047765e-01,-7.67739258e-06,0.00000000e+00,3.30000000e+00,3.29996768e+00
5.77040417e-06,5.08206778e-01,7.67370752e-06,0.00000000e+00,3.30000000e+00,3.29998223e+00
5.79236391e-06,5.35217304e-01,-7.67182035e-06,0.00000000e+00,3.30000000e+00,3.29994811e+00
5.81432365e-06,5.80565940e-01,7.62715772e-06,0.00000000e+00,3.30000000e+00,3.29983949e+00
5.83628339e-06,6.43390721e-01,-7.81036708e-06,0.00000000e+00,3.30000000e+00,3.29925290e+00
5.85824313e-06,7.22497506e-01,6.95709146e-06,0.00000000e+00,3.30000000e+00,3.29671587e+00
5.88020288e-06,8.16382671e-01,-9.80414620e-06,0.00000000e+00,3.30000000e+00,3.28819022e+00
5.90216262e-06,9.23261694e-01,3.14807885e-06,0.00000000e+00,3.30000000e+00,3.26829957e+00
5.92412236e-06,1.04110307e+00,-1.53250632e-05,0.00000000e+00,3.30000000e+00,3.23223816e+00
5.94608210e-06,1.16766693e+00,-4.17001271e-06,0.00000000e+00,3.30000000e+00,3.17470309e+00
5.96804184e-06,1.30054762e+00,-2.68268104e-05,0.00000000e+00,3.30000000e+00,3.08523548e+00
5.97191716e-06,1.32446447e+00,-2.05278093e-05,0.00000000e+00,3.30000000e+00,3.06455921e+00
5.97579247e-06,1.34848540e+00,-2.46688174e-05,0.00000000e+00,3.30000000e+00,3.04188704e+00
5.98354310e-06,1.39678243e+00,-2.89573282e-05,0.00000000e+00,3.30000000e+00,2.98882917e+00
